id,days,mature,views,partner,twitch_id
de_5079,2149,TRUE,162078,FALSE,37905227
de_4281,1574,TRUE,1370,FALSE,63102384
de_992,1034,TRUE,6043,FALSE,109414094
de_9021,1319,TRUE,94298,TRUE,84163849
de_330,2137,TRUE,2323,FALSE,38240837
de_2833,1411,TRUE,807,FALSE,75568017
de_5069,2145,FALSE,43650,FALSE,38019892
de_7798,1137,FALSE,27815,FALSE,101004172
de_5109,187,TRUE,2356,FALSE,212738936
de_410,2196,TRUE,8723,FALSE,36580131
de_6812,1020,FALSE,1907,FALSE,110456538
de_8219,2213,FALSE,1635,FALSE,36206624
de_2265,1367,TRUE,16344,FALSE,79794063
de_1520,1377,TRUE,24703,FALSE,78873021
de_2422,659,TRUE,1985,FALSE,141856928
de_4672,1024,FALSE,17344,FALSE,110317582
de_1821,1337,TRUE,47164,FALSE,82594934
de_7664,2012,FALSE,7186,FALSE,41411015
de_8566,1352,TRUE,4654,FALSE,81214021
de_1152,2271,TRUE,4156,FALSE,32311281
de_9140,1532,FALSE,3283,FALSE,67976647
de_156,971,TRUE,1039,FALSE,113836316
de_6193,2111,FALSE,3044020,TRUE,38922970
de_786,1676,FALSE,1410,FALSE,56018264
de_2905,1909,FALSE,20661,FALSE,46371860
de_9406,2334,TRUE,2685,FALSE,30628039
de_3997,1053,FALSE,247,FALSE,105175998
de_7661,3113,FALSE,4909,FALSE,11544057
de_7091,1398,TRUE,603987,TRUE,77197496
de_6350,855,TRUE,1679,FALSE,126366875
de_364,1933,FALSE,2557429,TRUE,45269637
de_7295,1870,FALSE,21837,FALSE,47329829
de_3364,1562,TRUE,11770,FALSE,65541964
de_4456,1286,FALSE,3311,FALSE,87334627
de_6200,1626,TRUE,182875,TRUE,61893349
de_1543,2684,TRUE,5489,FALSE,22760096
de_1512,1875,FALSE,79676,FALSE,48040541
de_4846,1360,TRUE,9102,FALSE,80486801
de_7776,926,TRUE,10539,FALSE,120056949
de_1388,1205,FALSE,387,FALSE,94456184
de_1803,1843,FALSE,17034,FALSE,47828062
de_4788,2070,TRUE,50997,TRUE,40214830
de_5923,2771,FALSE,814883,FALSE,21063961
de_143,2200,TRUE,9008,FALSE,36550698
de_2775,550,TRUE,324,FALSE,152585009
de_5656,1524,FALSE,2444,FALSE,68459472
de_1019,1988,FALSE,2782,FALSE,42567425
de_764,2012,FALSE,3447,FALSE,42075445
de_3960,2406,TRUE,9707,FALSE,28892026
de_5644,1016,FALSE,5529,FALSE,110651185
de_3635,364,TRUE,2188,FALSE,174266671
de_3986,1374,TRUE,10000,FALSE,79141806
de_2430,1960,TRUE,2495,FALSE,43995312
de_2991,1192,TRUE,24659,FALSE,95563292
de_7095,2294,FALSE,14085,FALSE,31649983
de_299,908,FALSE,626,FALSE,121766409
de_4999,294,FALSE,2898,FALSE,182477479
de_6448,395,FALSE,10836,FALSE,172747892
de_4736,1019,TRUE,7253,FALSE,110604320
de_3631,1044,TRUE,6889,FALSE,108282326
de_5830,543,TRUE,4206,FALSE,153047400
de_6926,1608,FALSE,179574,TRUE,62769300
de_9002,2576,FALSE,31474,FALSE,25001194
de_466,1327,TRUE,20343,FALSE,83592002
de_4295,891,TRUE,3093,FALSE,123459985
de_9451,1014,FALSE,3172,FALSE,111145234
de_1533,1359,TRUE,26661,FALSE,80546445
de_2686,1444,TRUE,3110,FALSE,72929915
de_8616,1359,TRUE,1021,FALSE,80181911
de_876,1031,FALSE,12562,FALSE,109577723
de_3450,1596,TRUE,284253,TRUE,63388314
de_8166,1161,TRUE,20519,FALSE,98400192
de_4014,2559,TRUE,18084,FALSE,25205727
de_833,966,FALSE,2718,FALSE,116190111
de_8591,848,FALSE,805,FALSE,126335595
de_2526,599,FALSE,11199,FALSE,148308708
de_7550,1292,FALSE,1729,FALSE,86979504
